timestamp,engine_id,chamber_pressure,fuel_flow,temperature
2025-06-30T16:42:45.457206,ENG-004,290.64,122.37,3127.8
2025-06-30T16:11:23.366367,ENG-004,271.74,92.82,3482.78
2025-06-30T16:33:50.082363,ENG-004,169.28,142.91,3086.8
2025-06-30T16:30:20.171855,ENG-001,279.0,82.55,2455.17
2025-06-30T15:56:03.856447,ENG-003,,,3499.59
2025-06-30T16:00:18.373398,ENG-001,297.0,124.36,2339.0
2025-06-30T15:53:36.498228,ENG-003,239.19,77.5,2832.04
2025-06-30T16:29:38.608870,ENG-005,180.78,105.09,2325.82
2025-06-30T16:30:25.119726,ENG-004,211.68,72.75,2191.35
2025-06-30T16:33:24.500830,ENG-001,187.07,78.92,3315.56
2025-06-30T16:18:42.923185,ENG-001,186.02,84.75,2603.38
2025-06-30T16:40:28.213386,ENG-003,158.91,118.52,3380.27
2025-06-30T16:32:41.480768,ENG-005,231.84,65.64,2196.06
2025-06-30T16:11:37.975597,ENG-002,187.28,118.43,3491.15
2025-06-30T15:54:58.018117,ENG-003,278.04,,
2025-06-30T16:27:19.618299,ENG-002,253.75,143.71,2182.83
2025-06-30T16:18:24.253930,ENG-004,173.87,53.23,3024.68
2025-06-30T16:32:08.134532,ENG-003,298.72,143.38,2243.92
2025-06-30T16:13:01.516354,ENG-001,263.5,141.75,2755.9
2025-06-30T16:21:01.808148,ENG-003,161.03,135.69,2333.8
2025-06-30T15:56:41.280572,ENG-001,299.08,87.15,2892.39
2025-06-30T16:18:28.384237,ENG-003,160.0,135.81,2719.2
2025-06-30T16:17:40.985945,ENG-001,255.62,143.73,2480.48
2025-06-30T16:18:28.384237,ENG-003,160.0,135.81,2719.2
2025-06-30T16:36:41.400716,ENG-001,251.42,106.62,3009.28
2025-06-30T16:10:10.775560,ENG-003,233.48,136.25,2432.76
2025-06-30T16:26:55.380475,ENG-004,170.88,143.26,-91.97343277646448
2025-06-30T16:02:31.966534,ENG-003,299.47,63.03,2004.65
2025-06-30T16:15:00.479155,ENG-001,221.36,109.36,3310.09
2025-06-30T15:54:11.498475,ENG-001,17.56728257649197,73.59,3099.97
2025-06-30T16:47:15.158276,ENG-002,268.22,55.28,2467.99
2025-06-30T16:33:26.305274,ENG-004,166.54,130.99,3229.4
2025-06-30T15:53:07.884062,ENG-005,170.88,81.09,3183.47
2025-06-30T16:27:15.308050,ENG-005,296.09,146.73,3291.11
2025-06-30T16:16:24.568594,ENG-004,219.4,139.32,3271.83
2025-06-30T16:24:03.781048,ENG-005,206.86,100.27,3415.11
2025-06-30T15:54:39.643347,ENG-004,179.7,104.64,2174.07
2025-06-30T16:06:45.790338,ENG-002,268.31,85.76,2499.49
2025-06-30T16:34:15.285754,ENG-001,253.31,71.68,2182.04
2025-06-30T16:33:14.892155,ENG-001,215.16,123.36,
2025-06-30T16:11:02.976289,ENG-003,152.71,92.49,2285.93
2025-06-30T16:20:00.148989,ENG-003,225.97,66.25,2700.54
2025-06-30T16:26:19.942988,ENG-004,252.98,51.67,3097.17
2025-06-30T16:19:24.913756,ENG-004,195.93,52.91,
2025-06-30T16:47:45.250805,ENG-005,182.42,99.31,2719.2
2025-06-30T16:26:31.673973,ENG-005,280.69,62.68,2463.83
2025-06-30T16:34:25.359407,ENG-005,,56.32,3363.62
2025-06-30T16:07:53.158312,ENG-004,187.93,94.09,
2025-06-30T16:46:48.366828,ENG-003,240.58,99.81,3455.73
2025-06-30T16:30:56.026781,ENG-005,170.84,110.49,2258.1
2025-06-30T16:37:09.125961,ENG-002,172.54,72.96,2955.48
2025-06-30T16:00:22.382293,ENG-003,181.49,99.98,3205.54
2025-06-30T16:15:19.266885,ENG-002,200.77,94.13,2546.99
2025-06-30T16:42:51.786064,ENG-002,208.15,125.79,2880.32
2025-06-30T16:35:43.988639,ENG-005,,,3196.63
2025-06-30T16:16:06.484951,ENG-003,239.6,137.31,2748.97
2025-06-30T16:26:13.707692,ENG-004,280.27,91.24,3075.38
2025-06-30T16:30:01.962474,ENG-002,158.34,61.54,2712.17
2025-06-30T16:43:25.227980,ENG-003,168.67,143.59,3368.87
2025-06-30T16:29:49.502362,ENG-005,175.88,86.71,3047.06
2025-06-30T16:50:39.907033,ENG-005,182.27,128.21,2457.37
2025-06-30T16:27:57.536468,ENG-001,216.38,101.05,3298.16
2025-06-30T16:03:05.712410,ENG-005,200.78,58.7,2113.78
2025-06-30T15:56:34.113359,ENG-005,225.42,90.28,2558.94
2025-06-30T16:30:35.298161,ENG-001,,,3376.48
2025-06-30T16:48:57.502038,ENG-002,231.49,126.85,2174.78
2025-06-30T16:35:05.958016,ENG-003,189.85,80.25,2544.03
2025-06-30T16:23:10.981239,ENG-003,271.26,61.37,2533.99
2025-06-30T16:33:38.863209,ENG-001,161.81,104.2,3475.74
2025-06-30T16:08:40.790429,ENG-003,262.11,120.57,
2025-06-30T15:54:56.989458,ENG-002,236.45,99.14,2996.95
2025-06-30T16:25:56.019176,ENG-003,178.02,56.01,2804.07
2025-06-30T16:22:13.380391,ENG-002,219.85,121.06,2221.25
2025-06-30T16:34:04.777227,ENG-003,218.57,123.44,2605.94
2025-06-30T16:06:45.811029,ENG-002,279.89,104.8,2794.73
2025-06-30T16:18:01.098149,ENG-005,285.09,131.04,2429.21
2025-06-30T16:19:06.950134,ENG-004,,95.47,2335.46
2025-06-30T16:10:05.731791,ENG-005,246.3,54.23,3299.93
2025-06-30T16:18:22.270520,ENG-003,228.84,122.0,2643.81
2025-06-30T15:53:53.245125,ENG-005,240.07,139.91,2466.03
2025-06-30T16:39:05.147091,ENG-002,161.2,57.1,2222.12
2025-06-30T16:24:59.445962,ENG-005,270.97,112.95,3387.14
2025-06-30T16:15:57.959520,ENG-001,283.16,60.65,2825.7
2025-06-30T15:57:07.465582,ENG-002,152.12,124.0,3053.49
2025-06-30T16:35:05.037456,ENG-004,271.45,126.54,2672.08
2025-06-30T16:42:05.961271,ENG-002,244.29,87.6,2866.81
2025-06-30T16:34:43.478088,ENG-002,150.01,107.21,3384.02
2025-06-30T15:57:03.125733,ENG-003,220.48,109.98,2218.61
2025-06-30T15:56:39.661542,ENG-005,175.76,59.15,2727.25
2025-06-30T16:42:06.910361,ENG-005,282.66,104.47,2035.37
2025-06-30T16:05:22.299375,ENG-003,163.21,83.98,2460.06
2025-06-30T16:12:07.438988,ENG-001,193.42,61.36,2575.15
2025-06-30T15:57:17.208547,ENG-003,159.09,76.81,3363.43
2025-06-30T16:43:44.761638,ENG-001,151.38,139.43,2187.98
2025-06-30T16:09:20.737852,ENG-005,287.19,137.98,2410.85
2025-06-30T16:22:39.316267,ENG-001,207.49,104.32,2083.26
2025-06-30T16:10:11.011247,ENG-001,215.03,135.03,2598.24
2025-06-30T15:57:15.620026,ENG-005,208.21,60.86,2994.98
2025-06-30T16:19:46.511708,ENG-004,271.86,75.52,2409.57
2025-06-30T16:18:44.048455,ENG-004,279.05,124.91,2789.17
2025-06-30T16:28:25.777177,ENG-005,200.86,148.68,3092.99
2025-06-30T16:16:05.207522,ENG-003,275.76,119.29,3418.45
2025-06-30T15:58:47.149409,ENG-003,,59.88,2009.32
2025-06-30T16:15:48.959823,ENG-004,177.95,55.4,2599.2
2025-06-30T16:51:50.194026,ENG-002,218.61,147.82,2934.82
2025-06-30T16:49:15.925110,ENG-005,37.82936172529651,56.38,2994.24
2025-06-30T16:31:08.201239,ENG-005,212.21,55.18,3118.48
2025-06-30T16:15:27.503780,ENG-001,261.07,121.08,3317.78
2025-06-30T16:47:10.258210,ENG-005,269.5,142.21,3101.93
2025-06-30T16:15:22.776031,ENG-001,268.42,92.22,2788.17
2025-06-30T16:41:49.848623,ENG-005,233.13,52.41,2727.29
2025-06-30T15:59:45.913166,ENG-002,291.95,62.53,2445.5
2025-06-30T15:59:22.117564,ENG-003,205.56,89.72,3204.19
2025-06-30T16:13:33.078900,ENG-003,246.28,68.19,3196.15
2025-06-30T15:56:34.462323,ENG-001,173.15,127.32,2762.39
2025-06-30T15:58:28.103415,ENG-005,163.56,53.51,2558.56
2025-06-30T16:54:47.638563,ENG-005,23.64752780979614,88.95,3435.45
2025-06-30T16:54:55.474302,ENG-002,176.8,67.31,3187.87
2025-06-30T16:29:19.502014,ENG-002,153.09,89.27,2203.5
2025-06-30T16:21:53.877788,ENG-002,207.87,131.04,3497.06
2025-06-30T16:49:42.032874,ENG-005,189.25,61.07,2662.13
2025-06-30T16:11:36.183718,ENG-001,,,2126.92
2025-06-30T16:18:45.177582,ENG-002,160.81,130.26,3146.42
2025-06-30T16:36:21.614034,ENG-005,239.2,58.71,3111.5
2025-06-30T16:16:01.010661,ENG-003,283.79,70.42,2921.59
2025-06-30T16:53:58.977822,ENG-005,226.99,122.85,3263.2
2025-06-30T16:23:37.575754,ENG-002,255.5,146.83,2730.23
2025-06-30T16:12:40.385081,ENG-003,220.73,92.06,2950.51
2025-06-30T16:06:22.233637,ENG-002,239.01,115.68,2622.76
2025-06-30T16:41:11.416338,ENG-004,234.38,134.49,2521.41
2025-06-30T16:39:37.766036,ENG-005,,,3381.26
2025-06-30T16:53:44.615487,ENG-005,268.23,118.45,2322.33
2025-06-30T16:56:52.902951,ENG-001,233.11,108.23,2261.04
2025-06-30T16:44:21.166119,ENG-005,295.86,75.34,2685.68
2025-06-30T16:13:25.508565,ENG-001,225.21,111.01,2751.08
2025-06-30T16:00:58.542751,ENG-002,158.59,102.96,2140.19
2025-06-30T16:11:51.889480,ENG-005,283.1,83.28,2954.44
2025-06-30T15:56:26.851752,ENG-004,292.36,52.86,2912.21
2025-06-30T15:55:37.049278,ENG-004,277.97,64.63,3328.16
2025-06-30T16:05:40.230740,ENG-001,183.94,109.87,2212.21
2025-06-30T16:16:31.550276,ENG-004,195.6,72.84,2027.37
2025-06-30T15:59:37.486691,ENG-002,,72.85,2216.95
2025-06-30T16:26:04.913210,ENG-001,251.99,94.79,2618.92
2025-06-30T16:13:04.592535,ENG-001,226.25,136.81,2373.58
2025-06-30T16:12:59.858898,ENG-005,284.83,105.47,2719.75
2025-06-30T16:21:14.324412,ENG-001,214.47,91.25,3036.27
2025-06-30T15:56:06.182479,ENG-001,239.07,127.16,2107.43
2025-06-30T16:16:20.320583,ENG-001,172.61,73.15,2641.46
2025-06-30T16:05:03.758032,ENG-001,246.62,54.56,2282.49
2025-06-30T16:54:32.906929,ENG-001,252.39,85.5,2420.1
2025-06-30T16:17:45.937723,ENG-001,,55.59,
2025-06-30T15:59:12.482499,ENG-004,278.72,96.77,2352.74
2025-06-30T16:16:40.201098,ENG-005,159.38,140.31,2915.67
2025-06-30T16:21:12.288744,ENG-004,207.32,117.28,2854.41
2025-06-30T16:50:31.848019,ENG-001,201.49,62.06,2906.13
2025-06-30T16:23:51.070933,ENG-005,201.02,133.39,3104.66
2025-06-30T16:10:49.682656,ENG-005,284.74,74.61,2325.67
2025-06-30T16:26:50.544510,ENG-003,269.7,68.07,2246.44
2025-06-30T16:31:54.792965,ENG-003,209.48,90.52,2603.02
2025-06-30T16:10:30.812908,ENG-005,207.11,125.31,3040.9
2025-06-30T15:58:32.382534,ENG-004,257.44,118.24,2631.39
2025-06-30T16:35:49.817655,ENG-001,165.88,99.63,2880.69
2025-06-30T16:48:30.356408,ENG-005,248.15,91.11,2054.98
2025-06-30T15:58:34.965454,ENG-004,191.56,119.06,2727.41
2025-06-30T16:43:50.614940,ENG-002,198.31,111.61,2015.82
2025-06-30T16:02:01.629018,ENG-001,269.63,78.51,3389.24
2025-06-30T16:07:34.423212,ENG-004,154.56,138.57,3334.09
2025-06-30T16:27:31.378482,ENG-001,287.44,115.02,2623.51
2025-06-30T15:58:32.229536,ENG-001,264.09,125.87,2916.47
2025-06-30T16:50:39.424028,ENG-001,195.51,81.84,2340.54
2025-06-30T16:33:26.536877,ENG-004,174.8,106.49,2369.63
2025-06-30T16:50:39.424028,ENG-001,195.51,81.84,2340.54
2025-06-30T16:50:39.424028,ENG-001,195.51,81.84,2340.54
2025-06-30T16:26:20.740415,ENG-004,151.62,144.67,3109.6
2025-06-30T16:32:29.776233,ENG-005,287.46,85.22,3461.65
2025-06-30T16:58:21.617761,ENG-004,289.1,107.98,3080.73
2025-06-30T16:28:22.108156,ENG-001,205.85,78.79,2604.73
2025-06-30T16:18:58.507721,ENG-002,158.54,83.03,2346.5
2025-06-30T16:45:38.353075,ENG-003,,,2175.91
2025-06-30T16:32:37.651959,ENG-001,,50.95,3109.66
2025-06-30T16:40:41.823682,ENG-003,166.67,97.58,2112.3
2025-06-30T16:40:19.969074,ENG-001,248.74,93.72,2282.04
2025-06-30T16:40:21.510603,ENG-003,233.52,69.22,2548.34
2025-06-30T16:19:26.911198,ENG-002,189.68,117.86,2964.2
2025-06-30T16:41:45.878991,ENG-003,227.89,78.94,3023.65
2025-06-30T16:48:08.339111,ENG-003,174.34,60.85,3357.87
2025-06-30T16:17:40.631244,ENG-003,277.44,67.76,3149.1
2025-06-30T16:48:50.651632,ENG-003,182.92,59.85,3316.84
2025-06-30T16:41:36.893608,ENG-002,200.45,107.58,3197.68
2025-06-30T16:17:57.322086,ENG-001,269.96,84.86,2991.06
2025-06-30T16:21:58.756574,ENG-005,227.2,142.18,2738.17
2025-06-30T16:19:05.446248,ENG-003,263.53,75.22,2646.42
2025-06-30T16:22:12.746943,ENG-002,296.27,116.39,3155.13
2025-06-30T16:13:03.176833,ENG-005,180.43,62.15,3357.44
2025-06-30T16:14:01.054400,ENG-004,291.81,130.25,3260.28
2025-06-30T16:09:12.520253,ENG-002,226.69,115.1,3328.98
2025-06-30T16:22:38.397536,ENG-001,202.74,67.92,3081.96
2025-06-30T17:00:22.866601,ENG-003,165.52,96.59,2288.66
2025-06-30T16:12:17.761945,ENG-003,283.89,74.19,3155.4
